id,cognome,nome,Altezza,DataNascita,NazioneNascita,LuogoNascita,NazionalitaSportiva,UltimaSquadra,ultimastagione,URLFoto
RIO-SIM-93,Riolo,Simone,195,25/02/1993,ITA,Messina,ITA,Elettrosud Brolo,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RIO-SIM-93
RIS-AND-98,Ristic,Andrej,192,23/01/1998,BIH,NULL,BIH,Mosca Bruno Bolzano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RIS-AND-98
RIS-CAR-90,Rispoli,Carlo,195,06/09/1990,ITA,Aversa,ITA,Coserplast Matera,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RIS-CAR-90
RIT-MAT-94,Ritacco,Matteo,192,23/02/1994,ITA,Corigliano Calabro,ITA,Caffè Aiello Corigliano,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RIT-MAT-94
RIV-JOS-77,Rivera Caamano,Jose Manuel,195,02/07/1977,USA,Portorico,PUR,Andreoli Latina,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RIV-JOS-77
RIV-MAT-90,Riva,Matteo,192,29/09/1990,ITA,Lecco,ITA,Pool Libertas Cantù,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RIV-MAT-90
RIV-ROB-94,Rivan,Roberto,182,12/04/1994,ITA,Napoli,ITA,Revivre Milano,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RIV-ROB-94
RIZ-EMA-95,Rizzi,Emanuele,NULL,25/05/1995,ITA,NULL,ITA,Pool Libertas Cantù,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RIZ-EMA-95
RIZ-MAR-90,Rizzo,Marco,185,02/01/1990,ITA,Galatina,ITA,Gi Group Monza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RIZ-MAR-90
ROB-GAB-83,Robbiati,Gabriele,200,16/12/1983,ITA,Vercelli,ITA,Pool Libertas Cantù,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROB-GAB-83
ROB-SAL-83,Roberti,Salvatore,191,30/07/1983,ITA,Anzio,ITA,Geosat Geovertical Lagonegro,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROB-SAL-83
ROC-ALA-76,Roca Borrero,Alain Addys,198,07/09/1976,CUB,L'Avana,CUB,Andreoli Latina,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROC-ALA-76
ROC-DAN-88,Rocamora,Daniel,203,27/05/1988,ESP,Catalogna,ESP,Tonno Callipo Vibo Valentia,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROC-DAN-88
ROD-EMA-90,Rodella,Emanuele,190,01/12/1990,ITA,Montichiari,ITA,Centrale del Latte McDonald's Brescia,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROD-EMA-90
ROD-ISR-81,Rodriguez,Israel,194,27/08/1981,ESP,Siviglia,ESP,BCC-NEP Castellana Grotte,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROD-ISR-81
ROD-MIG-93,Tavares Rodrigues,Miguel,191,02/03/1993,POR,Terca,POR,LPR Piacenza,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROD-MIG-93
ROM-AND-00,Romanzi,Andrea,NULL,27/08/2000,ITA,Sapri,ITA,Geosat Geovertical Lagonegro,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROM-AND-00
ROM-GIU-98,Romagnoli,Giulio,197,02/04/1998,ITA,Jesi,ITA,Videx Grottazzolina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROM-GIU-98
ROM-ROB-83,Romiti,Roberto,183,27/01/1983,ITA,Fermo,ITA,Ceramica Scarabeo Gcf Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROM-ROB-83
ROM-YUR-97,Romaṇ,Yuri,203,26/07/1997,ITA,Monza,ITA,Goldenplast Potenza Picena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROM-YUR-97
RON-AND-99,Rondoni,Andrea,190,16/03/1999,ITA,Roma,ITA,Club Italia Crai Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RON-AND-99
ROO-SEA-82,Rooney,Sean,206,13/11/1982,USA,Wheaton (USA),USA,Acqua Paradiso Monza Brianza,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROO-SEA-82
ROP-GRE-89,Ropret,Gregor,193,01/03/1989,SLO,Lubiana,SLO,Exprivia Molfetta,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROP-GRE-89
ROS-AND-89,Rossi,Andrea,200,14/02/1989,ITA,Bibbiena,ITA,Taiwan Excellence Latina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROS-AND-89
ROS-FED-94,Rossatti,Federico,203,22/07/1994,ITA,Verona,ITA,Bcc Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROS-FED-94
ROS-LOR,Rossi,Lorenzo,195,26/01/1990,ITA,Roma,ITA,Maury's Italiana Assicurazioni Tuscania,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROS-LOR
ROS-MAT-85,Rosso,Mattia,198,28/05/1985,ITA,Cuneo,ITA,Bioś Indexa Sora,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROS-MAT-85
ROS-PET-98,Rossi,Peter,186,15/08/1998,ITA,Lugo,ITA,CMC Ravenna,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROS-PET-98
ROS-SAL-86,Rossini,Salvatore,184,13/07/1986,ITA,Formia,ITA,Azimut Modena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROS-SAL-86
ROS-SIM-76,Rosalba,Simone,197,31/01/1976,ITA,Paola,ITA,Gherardi SVI Città di Castello,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROS-SIM-76
ROU-ANT-86,Rouzier,Antonin,201,18/08/1986,FRA,Saint-Martin-d’Hères,FRA,Bre Lannutti Cuneo,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROU-ANT-86
ROU-NIC-78,Roumeliotis,Nicolas,198,12/10/1978,GRE,Atene,GRE,Acqua Paradiso Monza Brianza,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROU-NIC-78
ROU-TOM-94,Rousseaux,Tomas,199,31/03/1994,BEL,Jette,BEL,Gi Group Monza,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ROU-TOM-94
RUD-GAB-94,Rudi,Gabriele,178,14/08/1994,ITA,Como,ITA,Revivre Milano,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RUD-GAB-94
RUG-ROB-83,Ruggeri,Roberto,191,21/07/1983,ITA,Lecco,ITA,Cassa Rurale Cantù,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RUG-ROB-83
RUI-FRA-91,Ruiz,Francisco,178,07/06/1991,ESP,Cordoba,ESP,Pag Taviano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RUI-FRA-91
RUI-IVA-77,Ruiz,Ivan Benito,195,26/03/1977,CUB,Camaguey,ITA,Materdominivolley.it Castellana Grotte,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RUI-IVA-77
RUS-AAR-93,Russell,Aaron,205,04/06/1993,USA,Baltimora,USA,Sir Safety Conad Perugia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RUS-AAR-93
RUS-DAV-01,Russo,Davide Luigi,178,09/02/2001,ITA,Poggiardo,ITA,Aurispa Alessano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RUS-DAV-01
RUS-ERM-94,Russo,Erminio,195,19/05/1994,ITA,Taranto,ITA,Aurispa Alessano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RUS-ERM-94
RUS-GER-00,Rustignoli,Germano,NULL,15/03/2000,ITA,Lanciano,ITA,Sieco Service Ortona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RUS-GER-00
RUS-GIO-87,Russo,Giorgio,195,24/07/1987,ITA,Cariati,ITA,Caffè Aiello Corigliano,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RUS-GIO-87
RUS-MAS-76,Russo,Massimiliano,196,30/06/1976,ITA,Torino,ITA,Crazy Diamond Segrate,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RUS-MAS-76
RUS-REN-83,Russomanno Dos Santos,Renato,196,05/01/1983,BRA,Santos,BRA,Emma Villas Siena,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RUS-REN-83
RUS-ROB-97,Russo,Roberto,205,23/02/1997,ITA,Palermo,ITA,Club Italia Crai Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=RUS-ROB-97
SAA-LUC-86,Saatkamp,Lucas,209,06/03/1986,BRA,Colinas,BRA,DHL Modena,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAA-LUC-86
SAB-GIU-89,Sabbi,Giulio,201,10/08/1989,ITA,Palestrina,ITA,Azimut Modena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAB-GIU-89
SAC-MAU-98,Sacripanti,Mauro,188,15/05/1998,ITA,Roma,ITA,Ceramica Scarabeo Gcf Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAC-MAU-98
SAI-ALB-98,Saibene,Alberto,192,07/05/1998,ITA,Camposampiero,ITA,Materdominivolley.It Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAI-ALB-98
SAI-DAV-87,Saitta,Davide,188,23/06/1987,ITA,Catania,ITA,Exprivia Molfetta,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAI-DAV-87
SAL-AND-78,Sala,Andrea,202,27/12/1978,ITA,Gallarate,ITA,Gi Group Monza,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAL-AND-78
SAL-DAV-85,Sala,Davide,195,06/08/1985,ITA,Monza,ITA,Cassa Rurale Cantù,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAL-DAV-85
SAL-HIO-79,Salgado,Hiosvany,201,13/12/1979,CUB,Matanzas,ITA,Videx Grottazzolina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAL-HIO-79
SAL-JAC-92,Sala,Jacopo,NULL,13/03/1992,ITA,Como,ITA,Pool Libertas Cantù,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAL-JAC-92
SAL-NIC-97,Salsi,Nicola,186,13/09/1997,ITA,Modena,ITA,Club Italia Crai Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAL-NIC-97
SAM-TUO-76,Sammelvuo,Tuomas,195,16/02/1976,FIN,Pudas Jarvi,FIN,Energy Resources San Giustino,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAM-TUO-76
SAN-AND-94,Santangelo,Andrea,200,19/11/1994,ITA,Isernia,ITA,Sigma Aversa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAN-AND-94
SAN-GIU-94,Santilli,Giulio,198,17/06/1994,ITA,Perugia,ITA,Ceramica Globo Civita Castellana,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAN-GIU-94
SAN-MAR-83,Santucci,Marco,189,30/11/1983,ITA,Campobasso,ITA,Bioś Indexa Sora,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAN-MAR-83
SAN-PAU-86,Sanderson,Paul,195,07/01/1986,AUS,Melbourne,AUS,Sieco Service Ortona,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAN-PAU-86
SAN-TAY-92,Sander,Taylor,196,17/03/1992,USA,"Fountain Valley, California",USA,Cucine Lube Civitanova,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAN-TAY-92
SAR-AND-87,Sartori,Andrea,188,27/07/1987,ITA,Arzignano,ITA,Sol Lucernari Montecchio Maggiore,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAR-AND-87
SAR-DAV-92,Sarnari,Davide,184,17/06/1992,ITA,Loreto,ITA,Pallavolo Loreto,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAR-DAV-92
SAR-LUC-01,Sartori,Luca,190,12/02/2001,ITA,Tarquinia,ITA,Maury's Italiana Assicurazioni Tuscania,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAR-LUC-01
SAR-LUC-95,Sartoretti,Luca,190,24/11/1995,ITA,Ravenna,ITA,DHL Modena,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAR-LUC-95
SAR-SIM-94,Sardanelli,Simone,180,03/05/1994,ITA,Vibo Valentia,ITA,Geosat Geovertical Lagonegro,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAR-SIM-94
SAR-VIN-91,Sarpong,Vincenzo,NULL,NULL,ITA,NULL,ITA,Lube Banca Marche Macerata,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAR-VIN-91
SAT-ALE-96,Saturnino,Alessandro,185,03/01/1996,ITA,Roma,ITA,Ceramica Scarabeo Gcf Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAT-ALE-96
SAV-CRI-82,Savani,Cristian,194,22/02/1982,ITA,Castiglione delle Stiviere,ITA,Taiwan Excellence Latina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SAV-CRI-82
SBE-RIC-98,Sbertoli,Riccardo,190,23/05/1998,ITA,Milano,ITA,Revivre Milano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SBE-RIC-98
SBO-EMA-81,Sborgia,Emanuele,198,30/11/1981,ITA,Pescara,ITA,Sieco Service Ortona,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SBO-EMA-81
SCA-ENR-95,Scarpi,Enrico,190,02/10/1995,ITA,Ravenna,ITA,CMC Ravenna,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCA-ENR-95
SCA-LEO-98,Scanferla,Leonardo,184,04/12/1998,ITA,Padova,ITA,Kioene Padova,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCA-LEO-98
SCA-MAR-74,Scappaticcio,Mario,180,16/04/1974,ITA,Napoli,ITA,Emma Villas Siena,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCA-MAR-74
SCA-RIC-94,Scaltriti,Riccardo,196,14/09/1994,ITA,Reggio nell'Emilia,ITA,Conad Reggio Emilia,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCA-RIC-94
SCH-MAR-01,Schintu,Marco,NULL,12/10/2001,ITA,NULL,ITA,Club Italia Roma,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCH-MAR-01
SCH-PAT-91,Schwagler,Patrick,192,02/03/1991,USA,Orchard Park,USA,Aurispa Alessano,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCH-PAT-91
SCH-RUB-94,Schott,Ruben,192,08/07/1994,GER,Berlino,GER,Revivre Milano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCH-RUB-94
SCH-SEB-85,Schwarz,Sebastian,197,02/10/1985,GER,Freudenstadt,GER,Sir Safety Perugia,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCH-SEB-85
SCI-FAB-93,Scio,Fabio,190,15/06/1993,ITA,Bari,ITA,BCC Castellana Grotte,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCI-FAB-93
SCI-GIU-83,Sciaḷ,Giuseppe,195,17/09/1983,ITA,Napoli,ITA,Sidigas HS Avellino,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCI-GIU-83
SCI-MAU-98,Sciancalepore,Mauro,189,23/04/1998,ITA,Terlizzi,ITA,Exprivia Molfetta,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCI-MAU-98
SCO-SAL-87,Scolaro,Salvo,175,01/12/1987,ITA,Brolo,ITA,Elettrosud Brolo,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCO-SAL-87
SCO-SIM-94,Scopelliti,Simone,205,06/04/1994,ITA,Reggio di Calabria,ITA,Gioiella Micromilk Gioia del Colle,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCO-SIM-94
SCR-EDO-96,Scrudato,Edoardo,NULL,17/09/1996,ITA,Roma,ITA,Ceramica Globo Civita Castellana,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCR-EDO-96
SCU-LOR-83,Scuderi,Lorenzo,192,23/08/1983,ITA,Cuneo,ITA,Globo Banca Popolare Del Frusinate Sora,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SCU-LOR-83
SED-MAR-96,Sedlacek,Marko,202,29/07/1996,CRO,Zagreb,CRO,LPR Piacenza,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SED-MAR-96
SEG-GEO-93,Seganov,Georgi,198,10/06/1993,BUL,Razlog,BUL,Bioś Indexa Sora,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SEG-GEO-93
SEG-MAT-93,Segoni,Matteo,192,12/01/1993,ITA,Spoleto,ITA,Monini Spoleto,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SEG-MAT-93
SEM-AND-81,Semenzato,Andrea,208,12/09/1981,ITA,Venezia,ITA,Top Volley Latina,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SEM-AND-81
SEQ-VAL-81,Sequeira,Valdir,195,22/11/1981,POR,Malaje,POR,Cassa Rurale Cantù,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SEQ-VAL-81
SER-SER-87,Seregni,Sergio,195,18/01/1987,ITA,Milano,ITA,Itely Milano,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SER-SER-87
SES-FIL-95,Sestan,Filip,195,06/06/1995,CRO,Zadar,ITA,Kioene Padova,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SES-FIL-95
SES-NIC-87,Sesto,Nicola,198,11/05/1987,ITA,Lamezia Terme,ITA,Conad Reggio Emilia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SES-NIC-87
SET-FEL-96,Sette,Felice,187,27/02/1996,ITA,Altamura,ITA,Goldenplast Potenza Picena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SET-FEL-96
SET-GIU-89,Sette,Giuseppe,190,05/06/1989,ITA,Altamura,ITA,Coserplast Openet Matera,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SET-GIU-89
SEV-NIC-96,Seveglievich,Nicoḷ,190,04/09/1996,ITA,Camposampiero,ITA,Maury's Italiana Assicurazioni Tuscania,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SEV-NIC-96
SHA-DMI-91,Shavrak,Dmitriy,203,07/10/1991,UKR,NULL,UKR,Maury's Italiana Assicurazioni Tuscania,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SHA-DMI-91
SHA-JAM-94,Shaw,James,203,05/03/1994,USA,Stanford - California,USA,Sir Safety Conad Perugia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SHA-JAM-94
SHO-ERI-89,Shoji,Erik Thomas,184,24/08/1989,USA,Honolulu (hawaii),USA,Taiwan Excellence Latina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SHO-ERI-89
SHO-KAW-87,Shoji,Kawika,198,11/11/1987,USA,Honolulu (hawaii),USA,Gi Group Monza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SHO-KAW-87
SHU-KON-85,Shumov,Konstantin,205,15/02/1985,RUS,Mosca,FIN,Cucine Lube Banca Marche Treia,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SHU-KON-85
SID-FRA-94,Sideri,Francesco,198,10/03/1994,ITA,Cagliari,ITA,Messaggerie Bacco Catania,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SID-FRA-94
SID-MOR-87,Sidibé,Mory,193,17/06/1987,FRA,Noisy-le-Grand,FRA,Copra Elior Piacenza,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SID-MOR-87
SIG-GIA-91,Signorelli,Gianluca,199,19/07/1991,ITA,Brescia,ITA,Centrale McDonald's Brescia,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SIG-GIA-91
SIG-NIC-94,Sighinolfi,Nicholas,204,11/08/1994,ITA,Nonantola,ITA,Materdominivolley.it Castellana Grotte,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SIG-NIC-94
SII-TOM-93,Siirila,Tommy,203,05/08/1993,FIN,Alajärvi,FIN,Sir Safety Conad Perugia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SII-TOM-93
SIL-ANT-84,Siltala,Antti,193,14/03/1984,FIN,Vierema,FIN,Globo Banca Popolare Del Frusinate Sora,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SIL-ANT-84
SIL-GIU-86,Silva,Giulio,190,03/10/1986,ITA,Parma,ITA,Acqua Fonteviva Massa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SIL-GIU-86
SIM-ALE-86,Simeonov,Alexander,200,06/01/1986,BUL,NULL,BUL,Sigma Aversa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SIM-ALE-86
SIM-LUC-88,Simone,Lucas,192,30/07/1986,ARG,Municipalidad de Cordoba,ITA,Cicchetti Isernia,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SIM-LUC-88
SIM-MIC-90,Simoni,Michele,193,26/05/1990,ITA,Roma,ITA,Sieco Service Ortona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SIM-MIC-90
SIM-ROB-87,Simon,Robertlandy,206,11/06/1987,CUB,Guantanamo,CUB,Copra Elior Piacenza,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SIM-ROB-87
SIM-VEN-77,Simeonov,Ventceslav,200,03/02/1977,BUL,Plovdiv,ITA,Fidia Padova,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SIM-VEN-77
SIN-GIA-79,Sintini,Giacomo,196,16/01/1979,ITA,Lugo,ITA,Tonno Callipo Calabria Vibo Valentia,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SIN-GIA-79
SIR-LUC-83,Sirri,Luca,195,05/01/1983,ITA,Ravenna,ITA,Itely Milano,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SIR-LUC-83
SIT-ALE-96,Sitti,Alessio,183,18/03/1996,ITA,Ortona,ITA,Sieco Service Ortona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SIT-ALE-96
SKE-ALE-88,Sket,Alen,204,28/03/1988,SLO,Celje,SLO,Ninfa Latina,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SKE-ALE-88
SKR-TOD-90,Skrimov,Todor,192,09/01/1990,BUL,Pernik,BUL,Revivre Milano,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SKR-TOD-90
SME-LOR-87,Smerilli,Lorenzo,178,11/08/1987,ITA,San Severino Marche,ITA,Copra Elior Piacenza,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SME-LOR-87
SMI-ANT-88,Smiriglia,Antonio,200,30/12/1988,ITA,Corigliano Calabro,ITA,Pag Taviano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SMI-ANT-88
SMI-LUK-90,Smith,Luke,201,30/08/1990,INA,Jacarta,AUS,Caffè Aiello Corigliano,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SMI-LUK-90
SNI-JAN-86,Snippe,Jan Willem,200,21/05/1986,NED,Heemskerk,NED,Ceramica Scarabeo Gcf Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SNI-JAN-86
SOK-TSV-89,Sokolov,Tsvetan,205,31/12/1989,BUL,Dupnitza,BUL,Cucine Lube Civitanova,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SOK-TSV-89
SOL-ELI-95,Solimeno,Elio,180,30/01/1995,ITA,Avellino,ITA,Sidigas Atripalda,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SOL-ELI-95
SOL-PIE-94,Soli,Pietro,192,06/02/1994,ITA,Modena,ITA,Conad Reggio Emilia,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SOL-PIE-94
SOL-SEB-91,Solé,Sebastian,202,12/06/1991,ARG,Rosario,ARG,Diatec Trentino,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SOL-SEB-91
SOM-RIC-97,Sommavilla,Riccardo,172,11/07/1997,ITA,Verona,ITA,Centrale Del Latte McDonald'S Brescia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SOM-RIC-97
SOR-ALE-93,Sorgente,Alessandro,185,04/12/1993,ITA,Viterbo,ITA,Maury's Italiana Assicurazioni Tuscania,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SOR-ALE-93
SOR-EMA-98,Sorlini,Emanuele,189,07/10/1998,ITA,Brescia,ITA,Centrale Del Latte McDonald'S Brescia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=SOR-EMA-98
