item,itemLabel
Q3903821,Pietro De Giorgio
Q3903828,Pietro De Santis
Q3903829,Pietro De Sensi
Q3903831,Pietro Degano
Q3903832,Pietro Del Buono
Q3903835,Pietro Dentella
Q2274998,Pietro Fanna
Q3903864,Pietro Ferrari
Q3903867,Pietro Ferrari (1906)
Q723583,Pietro Ferraris
Q3903869,Pietro Ferraro
Q3388117,Pietro Fioravanti
Q3903874,Pietro Fiore
Q3903876,Pietro Fiorindi
Q3903882,Pietro Fontana
Q16590425,Pietro Forotti
Q3388123,Pietro Fusco
Q16590430,Pietro Galli
Q3903910,Pietro Gariglio
Q2295693,Pietro Genovesi
Q739102,Pietro Ghedin
Q3903922,Pietro Ghetti
Q18289302,Pietro Giovanni Toja
Q3903941,Pietro Giuriati
Q3903945,Pietro Gonella
Q3903952,Pietro Grosso
Q7192985,Pietro Iemmello
Q737900,Pietro Lana
Q3388140,Pietro Landi
Q3903992,Pietro Lavè
Q3903997,Pietro Leone
Q3904003,Pietro Lo Monaco
Q7192996,Pietro Lorenzini
Q3904016,Pietro Maestroni
Q1173642,Pietro Magni
Q3904025,Pietro Maiellaro
Q18049748,Pietro Manganelli
Q3904049,Pietro Mariani
Q7193003,Pietro Marino
Q3904050,Pietro Maroso
Q3904077,Pietro Michesi
Q3904081,Pietro Miglio
Q3904086,Pietro Miniussi
Q3904098,Pietro Mosca
Q16590468,Pietro Negri
Q3904116,Pietro Oldani
Q3388154,Pietro Omodei Zorini
Q7002868,Pietro Osenga
Q719481,Pietro Paolo Virdis
Q3904144,Pietro Parente
Q3904149,Pietro Pastorino
Q3904151,Pietro Pella
Q28051511,Pietro Pellegri
Q3904157,Pietro Perotti
Q3904160,Pietro Pianta
Q3267749,Pietro Pipolo
Q3904171,Pietro Piselli
Q3904173,Pietro Pittofrati
Q17651301,Pietro Poccardi
Q3904175,Pietro Podestà
Q3904188,Pietro Povero
Q3904185,Pietro Princlari
Q3904195,Pietro Puzone
Q378122,Pietro Rava
Q3904201,Pietro Rebuzzi
Q17484518,Pietro Rossi
Q1184720,Pietro Ruisi
Q3904223,Pietro Sabatini
Q3904228,Pietro Salvador
Q3904232,Pietro Santin
Q3904239,Pietro Sbalzarini
Q739297,Pietro Serantoni
Q3904256,Pietro Sermonti
Q3388193,Pietro Sforzin
Q3904260,Pietro Sibella
Q3904275,Pietro Sotgiu
Q3904279,Pietro Spinato
Q16590531,Pietro Sportillo
Q3904283,Pietro Strada
Q3904287,Pietro Svageli
Q18694750,Pietro Taverna
Q4201935,Pietro Terracciano
Q3904303,Pietro Torrini
Q7193045,Pietro Tripoli
Q16590551,Pietro Varona
Q351990,Pietro Vierchowod
Q18195738,Pietro Visconti
Q3904333,Pietro Zaini
Q3388209,Pietro Zammuto
Q3904341,Pietro Zucchinetti
Q1537830,Pilade Canuti
Q3904954,Pilade Luchetti
Q3905264,Pino Ghisi
Q16590747,Pio Angelo Brindisi
Q3388875,Pio Ferraris
Q3905373,Pio Gorretta
Q3905376,Pio Gramigna
Q3905379,Pio Leporati
Q3905380,Pio Maneschi
Q3905382,Pio Mara
Q909372,Pio Roberto Alice
Q3905403,Pio Veronese
Q16591030,Plinio Farina
Q3906713,Plinio Paolini
Q3906714,Plinio Patuelli
Q3906715,Plinio Petrozzi
Q3906717,Plinio Rolle
Q3392456,Plinio Serena
Q3906945,Poerio Mascella
Q3909040,Porthus Silingardi
Q981488,Primo Andrighetto
Q16592273,Primo Bay
Q1407267,Primo Berlinghieri
Q3921828,Primo Danieli
Q3921831,Primo Germano
Q3921842,Primo Luigi Galasi
Q3921846,Primo Maragliulo
Q3403269,Primo Sentimenti
Q18280125,Primo Zanotta
Q3922442,Procolo Pianetti
Q18521714,Prospero Morando
Q16593407,Quaglia
Q1408499,Quinto Bertoloni
Q3927941,Quinto Miotti
Q3927951,Quinto Rosso
Q727786,Raf Vallone
Q3928977,Rafael Tolói
Q1714469,Raffael Tonello
Q7282500,Raffaele Alcibiade
Q981004,Raffaele Ametrano
Q981587,Raffaele Anguilla
Q346917,Raffaele Bianco
Q1444241,Raffaele Biancolino
Q1612747,Raffaele Cerbone
Q7282507,Raffaele Coscia
Q3417332,Raffaele Costantino
Q3929049,Raffaele Costantino
Q3929053,Raffaele Cuscela
Q3929055,Raffaele D'Aquino
Q3929068,Raffaele De Martino
Q7282512,Raffaele De Vita
Q517878,Raffaele Di Fusco
Q13101126,Raffaele Di Gennaro
Q3929072,Raffaele Di Risio
Q3929090,Raffaele Giraud
Q3929101,Raffaele Gragnaniello
Q520331,Raffaele Guaita
Q7282518,Raffaele Imparato
Q7282519,Raffaele Ioime
Q3929110,Raffaele Longo
Q2662455,Raffaele Maiello
Q3929108,Raffaele Mancini
Q7282526,Raffaele Nuzzo
Q282551,Raffaele Palladino
Q3929131,Raffaele Paolino
Q3929139,Raffaele Pierini
Q3929148,Raffaele Pucino
Q3929146,Raffaele Quaranta
Q3929154,Raffaele Rivolo
Q3929155,Raffaele Rossini
Q3929159,Raffaele Rubino
Q3929166,Raffaele Sansone
Q3929172,Raffaele Schiavi
Q3929165,Raffaele Schicchi
Q3417348,Raffaele Scorzoni
Q3929168,Raffaele Sergio
Q20718829,Raffaele Solimeno
Q3929180,Raffaele Trentini
Q1615242,Raffaello Ciocca
Q3929263,Raffaello Niccolai
Q3929277,Raffaello Vernacchia
Q3929278,Raffaello Vescovi
Q3929400,Raggio Montanari
Q3929596,Raimondo Marino
Q3929606,Raimondo Taucar
Q265697,Raimundo Orsi
Q15241347,Ramiro
Q1487225,Ramon Bueno Ardite
Q7290407,Ramzi Aya
Q16594563,Ranieri Galluzzo
Q3930095,Ranieri Ghelardi
Q869466,Raoul Albani
Q1464549,Raoul Bortoletto
Q33044479,Raoul Petretta
Q3930195,Raphael Bessa
Q1465496,Raphael Bove
Q3930553,Ravano
Q16595333,Reinhold Harrasser
Q1403420,Remigio Bellini
Q3932423,Remigio Milano
Q3932427,Remigio Scavazza
Q916517,Remo Amadio
Q1045289,Remo Barbiani
Q1408817,Remo Bertoni
Q1444680,Remo Bicchierai
Q3932468,Remo Cossio
Q3932469,Remo Costa
Q3932472,Remo Forlivesi
Q3932477,Remo Galli
Q3932483,Remo Lancioni
Q3932487,Remo Morelli
Q3932488,Remo Peroncelli
Q3932501,Remo Versaldi
Q3932502,Remo Vigni
Q529113,Renato Acanfora
Q869567,Renato Alberti
Q981961,Renato Antolini
Q986989,Renato Avellani
Q988583,Renato Baiguera
Q16268154,Renato Barberini
Q1317890,Renato Bartoletti
Q16595461,Renato Bartolozzi
Q1319268,Renato Beccuti
Q1319987,Renato Bellinelli
Q1403996,Renato Benaglia
Q1408248,Renato Bertocchi
Q7312628,Renato Biasi
Q1446720,Renato Bodini
Q1465307,Renato Bottaccini
Q1465994,Renato Braglia
Q1485346,Renato Brighenti
Q427398,Renato Buso
Q1492352,Renato Calzolai
Q1536878,Renato Campanini
Q1537906,Renato Caocci
Q960257,Renato Cappellini
Q1539001,Renato Cappellini
Q1540532,Renato Cardillo
Q3932627,Renato Casalbore
Q7001300,Renato Castiglioni
Q367426,Renato Cattaneo
Q1609686,Renato Cattaneo
Q1610157,Renato Cavalieri
Q1613306,Renato Cervati
Q1382185,Renato Cesarini
Q1615631,Renato Cipollini
Q1615648,Renato Cipriani
Q523900,Renato Civelli
Q16595488,Renato Clerici
Q1875110,Renato Copparoni
Q1349352,Renato Curi
Q3932643,Renato Damonti
Q3932651,Renato De Manzano
Q3932658,Renato Dehò
Q3932659,Renato Dini
Q29097,Renato Dirnei Florêncio
Q7312642,Renato Dossena
Q16595492,Renato Falcomer
Q3932662,Renato Faloppa
Q17181102,Renato Faverani
Q3932667,Renato Ferrarese
Q3932668,Renato Ferretti
Q3932670,Renato Fioravanti
Q3932675,Renato Gandolfi
Q16268397,Renato Gardini
Q3932678,Renato Gavinelli
Q3932679,Renato Gei
Q3932680,Renato Gelio
Q3932683,Renato Ghezzi
Q3932684,Renato Ghiselli
Q3932685,Renato Giudici
Q3932688,Renato Greco
Q3932700,Renato Lucchi
Q3932699,Renato Luchitta
Q3932701,Renato Luosi
Q3424823,Renato Marchiaro
Q3932706,Renato Martini
Q3932716,Renato Miele
Q3932721,Renato Miglioli
Q3932723,Renato Mola
Q3932736,Renato Nigiotti
Q16595511,Renato Novelli
Q3932741,Renato Olive
Q920458,Renato Olmi
Q3932742,Renato Paglianti
Q3932747,Renato Pastori
Q3932752,Renato Piccoli
Q3932764,Renato Raccis
Q3932766,Renato Rambaldelli
Q7312675,Renato Ricci
Q3932772,Renato Roffi
Q3932775,Renato Romano
Q16268712,Renato Ronconi
Q19884142,Renato Rustico
Q3932781,Renato Sadar
Q3932782,Renato Sali
Q737690,Renato Sanero
Q3932790,Renato Sarti
Q3932802,Renato Spurio
Q3932805,Renato Targioni
Q3932811,Renato Tiriticco
Q3932812,Renato Tofani
Q3932813,Renato Tori
Q3932814,Renato Toso
Q3932818,Renato Valenti
Q3932822,Renato Vignolini
Q3932823,Renato Villa
Q1336991,Renato Zaccarelli
Q22010328,Renato Zecchi
Q870217,Renzo Aldi
Q916542,Renzo Amadesi
Q16595660,Renzo Azaghi
Q38002012,Renzo Barbantani
Q1318005,Renzo Bartolozzi
Q1409193,Renzo Bettini
Q3932999,Renzo Biondani
Q1466021,Renzo Bragoni
Q1487896,Renzo Burini
Q1538740,Renzo Cappellaro
Q1607815,Renzo Castagnini
Q1614252,Renzo Chiodi
Q1874960,Renzo Contratto
Q1876427,Renzo Corni
Q1385054,Renzo De Vecchi
Q3933009,Renzo Fantazzi
Q3140638,Renzo Garlaschelli
Q16595685,Renzo Giovannoni
Q3933019,Renzo Gobbi
Q3933022,Renzo Gobbo
Q3933024,Renzo Longhi
Q3933027,Renzo Magli
Q3933036,Renzo Melani
Q3933038,Renzo Merlin
Q3425640,Renzo Monti
Q3933047,Renzo Pini
Q3933050,Renzo Ragonesi
Q3933062,Renzo Rossi
Q3933063,Renzo Rovatti
Q1117801,Renzo Sassi
Q3933065,Renzo Selmo
Q3933067,Renzo Suozzi
Q3933071,Renzo Tasso
Q3933073,Renzo Tonghini
Q3933080,Renzo Ulivieri
Q3933077,Renzo Uzzecchini
Q3933081,Renzo Venturi
Q3933181,Repetto
Q2273808,Rey Volpato
Q3934132,Rhodolfo
Q585136,Ricardo Centurión
Q3934294,Ricardo Faccio
Q7322923,Ricardo Paciocco
Q333793,Ricardo Álvarez
Q3934360,Riccardo Alberto Villa
Q368833,Riccardo Allegretti
Q21002338,Riccardo Barbuti
Q1318861,Riccardo Battistoni
Q16727466,Riccardo Berardino
Q1444820,Riccardo Bigon
Q7322894,Riccardo Bocalon
Q7322895,Riccardo Bolzan
Q1363847,Riccardo Bonetto
Q1460338,Riccardo Bonometti
Q1465763,Riccardo Bracaloni
Q1485941,Riccardo Brosco
Q1487209,Riccardo Budoni
Q7322898,Riccardo Capogna
Q7322900,Riccardo Caraglia
Q1360161,Riccardo Carapellese
Q7322901,Riccardo Casini
Q1607808,Riccardo Castagna
Q1610693,Riccardo Cazzola
Q1612244,Riccardo Cenci
Q19668082,Riccardo Cocuzza
Q1870388,Riccardo Colombani
Q1407606,Riccardo Colombo
Q1875597,Riccardo Corallo
Q1876565,Riccardo Cornolti
Q1664916,Riccardo Cossu
Q3934417,Riccardo Dalla Torre
Q3934428,Riccardo Della Puppa
Q3934429,Riccardo Dessì
Q3934433,Riccardo Di Santo
Q7322906,Riccardo Durandi
Q3934438,Riccardo Eberhardt
Q221793,Riccardo Ferri
Q7322908,Riccardo Fiamozzi
Q3934453,Riccardo Fimognari
Q3934458,Riccardo Fissore
Q3934471,Riccardo Fossati
Q16233162,Riccardo Gagliolo
Q22004439,Riccardo Gaiola
Q2254085,Riccardo Garrone
Q3934475,Riccardo Gaucci
Q3934478,Riccardo Gissi
Q7322913,Riccardo Improta
Q3934494,Riccardo Innocenti
Q7322915,Riccardo Innocenti
Q3934495,Riccardo Isada
Q756809,Riccardo Lattanzi
Q2063225,Riccardo Maniero
Q30015472,Riccardo Marchizza
Q3430376,Riccardo Maritozzi
Q3934519,Riccardo Mascheroni
Q3934523,Riccardo Maspero
Q7322918,Riccardo Mattelli
Q980031,Riccardo Meggiorini
Q16236342,Riccardo Melgrati
Q19884132,Riccardo Monguzzi
Q153002,Riccardo Montolivo
Q3934544,Riccardo Mottola
Q7322921,Riccardo Musetti
Q3934555,Riccardo Nardini
Q3934556,Riccardo Okely
Q27881421,Riccardo Orsolini
Q7001239,Riccardo Panzacchi
Q10504910,Riccardo Pasi
Q3934567,Riccardo Pasqualetto
Q2364180,Riccardo Perpetuini
Q7322926,Riccardo Piscitelli
Q3934589,Riccardo Rabaglio
Q7322928,Riccardo Ragni
Q7322929,Riccardo Ramazzotti
Q7322931,Riccardo Regno
Q3934595,Riccardo Revelant
Q3934607,Riccardo Rovinelli
Q2856175,Riccardo Saponara
Q3934632,Riccardo Sogliano
Q928512,Riccardo Taddei
Q7322937,Riccardo Tantardini
Q16596351,Riccardo Tornabuoni
Q3934640,Riccardo Toros
Q3934645,Riccardo Valentini
Q1365363,Riccardo Zampagna
Q3934690,Ricciotti Greatti
Q7325847,Richard Gabriel Marcone
Q1090591,Richard Vanigli
Q3935795,Riki Di Bin
Q1249246,Rinaldo Barlassina
Q1539009,Rinaldo Cappellini
Q3935922,Rinaldo Fiumi
Q3935923,Rinaldo Frezza
Q3935929,Rinaldo Morchio
Q3935931,Rinaldo Moro
Q16596676,Rinaldo Olivazzo
Q3935932,Rinaldo Olivieri
Q3935936,Rinaldo Piraccini
Q3935940,Rinaldo Pretti
Q3935947,Rinaldo Roggero
Q3935953,Rinaldo Seri
Q3935954,Rinaldo Settembrino
Q376681,Rinaldo Varalda
Q1448282,Rino Bon
Q1541075,Rino Carlini
Q1610704,Rino Ceccardi
Q511838,Rino Corso Fougier
Q3936082,Rino De Togni
Q3936084,Rino Di Fraia
Q2623719,Rino Ferrario
Q3936088,Rino Gandini
Q3936094,Rino Gritti
Q2030432,Rino Marchesi
Q16268542,Rino Micheli
Q3936106,Rino Rado
Q380131,Robert Acquafresca
Q3434713,Robert Cacchioni
Q296961,Roberto Abbondanzieri
Q869840,Roberto Alberti Mazzaferro
Q909287,Roberto Aliboni
Q980883,Roberto Amodio
Q981289,Roberto Andreoli
Q986097,Roberto Antonelli
Q62255,Roberto Anzolin
Q986280,Roberto Arco
Q987727,Roberto Bacchin
Q987830,Roberto Bacci
Q988186,Roberto Badiani
Q67964,Roberto Baggio
Q991575,Roberto Balestri
Q516528,Roberto Baronio
Q1317798,Roberto Barozzi
Q1319476,Roberto Beghi
Q1319970,Roberto Bellinazzi
Q1404628,Roberto Benincasa
Q1405116,Roberto Bergamaschi
Q67990,Roberto Bettega
Q1444719,Roberto Biffi
Q1445272,Roberto Biserni
Q1446008,Roberto Bocchino
Q1448246,Roberto Bombardi
Q1449094,Roberto Bonazzi
Q448752,Roberto Boninsegna
Q1460865,Roberto Bordin
Q1461724,Roberto Borrello
Q7351608,Roberto Bortolotto
Q1132545,Roberto Bortoluzzi
Q13527921,Roberto Boscaglia
Q1464850,Roberto Bosco
Q1466614,Roberto Breda
Q1486436,Roberto Bruno
Q1486962,Roberto Bucchioni
Q1537458,Roberto Canestrari
Q1538725,Roberto Cappellacci
Q1540591,Roberto Cardinale
Q1540785,Roberto Caremi
Q1607402,Roberto Caselli
Q1607430,Roberto Casone
Q1609709,Roberto Catterina
Q1609738,Roberto Cau
Q1613368,Roberto Cesati
Q16740508,Roberto Chiancone
Q1613761,Roberto Chiappara
Q1614170,Roberto Chierici
Q1614626,Roberto Chiti
Q1614712,Roberto Ciccotelli
Q1869618,Roberto Colacone
Q1872434,Roberto Colombo
Q1876705,Roberto Corradi
Q7351652,Roberto Corradi
Q1877189,Roberto Cortellini
Q10505439,Roberto Cortese
Q3938718,Roberto Corti
Q16597186,Roberto Cozzi
Q2714696,Roberto Cravero
Q20655930,Roberto Crivello
Q3938726,Roberto Croci
Q573195,Roberto D'Aversa
Q7351666,Roberto De Filippis
Q3938746,Roberto De Paoli
Q3938747,Roberto De Petri
Q2032119,Roberto De Zerbi
Q3938761,Roberto Delli Ponti
Q3938766,Roberto Derlin
Q7351671,Roberto Di Maio
Q1117808,Roberto Di Martino
Q193348,Roberto Di Matteo
Q3938771,Roberto Di Nicola
Q294718,Roberto Donadoni
Q3938780,Roberto Dore
Q3938801,Roberto Filippi
Q16597222,Roberto Fiorio
Q7351696,Roberto Floriano
Q3938803,Roberto Fogli
Q3938807,Roberto Fontanini
Q3938814,Roberto Franzon
Q3938820,Roberto Fronte
Q16268390,Roberto Furlan
Q15964494,Roberto Gagliardini
Q3938826,Roberto Galbiati
Q3938824,Roberto Galeotti
Q2256069,Roberto Galia
Q3938828,Roberto Galletti
Q3938838,Roberto Gasparroni
Q7351714,Roberto Ghelli
Q2159514,Roberto Gimelli
Q3938863,Roberto Goretti
Q3938858,Roberto Gori
Q1445327,Roberto Guana
Q7351730,Roberto Guitto
Q3938872,Roberto Incontri
Q7351743,Roberto Inglese
Q861549,Roberto Insigne
Q1468728,Roberto Landi
Q3938896,Roberto Lerici
Q3938894,Roberto Leschio
Q3938909,Roberto Lorenzini
Q3938907,Roberto Lovati
Q3938917,Roberto Magnani
Q3938929,Roberto Maltagliati
Q7351790,Roberto Mancinelli
Q48330,Roberto Mancini
Q3938923,Roberto Mandressi
Q3938924,Roberto Manganotto
Q7351791,Roberto Manini
Q3938936,Roberto Marconcini
Q7351796,Roberto Massaro
Q7351798,Roberto Maurantonio
Q3938955,Roberto Mazzanti
Q3938958,Roberto Melgrati
Q7351805,Roberto Menassi
Q3938980,Roberto Miggiano
Q2487270,Roberto Mirri
Q3938990,Roberto Montorsi
Q3939001,Roberto Mozzini
Q3436948,Roberto Murgita
Q552965,Roberto Mussi
Q3939004,Roberto Musso
Q1396445,Roberto Muzzi
Q3939018,Roberto Oltramari
Q3436953,Roberto Onorati
Q3939022,Roberto Paci
Q3939030,Roberto Panisi
Q3939038,Roberto Parlanti
Q3939047,Roberto Passarin
Q3939059,Roberto Pidone
Q3939068,Roberto Policano
Q3939067,Roberto Poluzzi
Q1362122,Roberto Porta
Q3939073,Roberto Previtali
Q3939071,Roberto Prini
Q515901,Roberto Pruzzo
Q1111049,Roberto Puddu
Q3939075,Roberto Putelli
Q3939078,Roberto Quadalti
Q3939080,Roberto Quagliozzi
Q3034173,Roberto Rambaudi
Q3939083,Roberto Ranghino
Q3939082,Roberto Ranzani
Q3939088,Roberto Renzi
Q3939094,Roberto Rigotto
Q3939095,Roberto Ripa
Q3939100,Roberto Rizzo
Q3939108,Roberto Rolla
Q3939111,Roberto Romei
Q16233522,Roberto Romeo
Q451321,Roberto Rosato
Q296229,Roberto Rosetti
Q3939120,Roberto Rossi
Q3939126,Roberto Rumich
Q3939128,Roberto Russo
Q3939140,Roberto Salvadori
Q3939159,Roberto Scarnecchia
Q3939160,Roberto Serone
Q3939165,Roberto Simonetta
Q3939173,Roberto Soldà
Q507614,Roberto Soriano
Q3939172,Roberto Sorrentino
Q3939178,Roberto Spollon
Q3939181,Roberto Stefanello
Q2255576,Roberto Stellone
Q3939183,Roberto Sternisa
Q3939187,Roberto Tacchini
Q1757600,Roberto Tancredi
Q16597369,Roberto Taurino
Q3939191,Roberto Tavola
Q3939198,Roberto Tombolato
Q569782,Roberto Tricella
Q26520275,Roberto Venturato
Q3939221,Roberto Vichi
Q2513437,Roberto Vieri
Q1084442,Roberto Vitiello
Q3939568,Rocco Cotroneo
Q7353715,Rocco D'Aiello
Q3939572,Rocco De Marco
Q3939575,Rocco Fotia
Q16597542,Rocco Giannone
Q3939585,Rocco Melideo
Q3939588,Rocco Pagano
Q3939592,Rocco Panio
Q3939594,Rocco Ranelli
Q3939599,Rocco Sabato
Q869116,Rodolfo Agostini
Q1403977,Rodolfo Beltrandi
Q16597678,Rodolfo Blecich
Q1448356,Rodolfo Bonacchi
Q1125205,Rodolfo Bonaccorsi
Q16597684,Rodolfo Brondi
Q1615185,Rodolfo Cimenti
Q3939949,Rodolfo Fortino
Q3939955,Rodolfo Giorgetti
Q3939961,Rodolfo Gregar
Q3939979,Rodolfo Negri
Q3939986,Rodolfo Puttar
Q3939998,Rodolfo Tomich
Q3939999,Rodolfo Tommasi
Q3940006,Rodolfo Vanoli
Q1338428,Rodolfo Volk
Q6110670,Rodrigo de Paul
Q311813,Rolando Bianchi
Q1537168,Rolando Camurri
Q18402294,Rolando Mandragora
Q3940276,Rolando Maran
Q3940271,Rolando Marchetti
Q16597967,Rolando Rossi
Q3940283,Rolando Spanevello
Q3440338,Rolando Ugolini
Q3940284,Rolando Vicovaro
Q16598015,Rollone
Q868898,Romano Agostinelli
Q988267,Romano Bagatti
Q1407389,Romano Bernard
Q1488297,Romano Buschi
Q1610678,Romano Cazzaniga
Q18688393,Romano Collovati
Q3940660,Romano Di Bari
Q3940659,Romano Donzelli
Q3940662,Romano Farinelli
Q1134418,Romano Fogli
Q3940664,Romano Forin
Q3940665,Romano Frigeri
Q3940669,Romano Galvani
Q3940672,Romano Grassi
Q3940674,Romano Guido Nimis
Q3940686,Romano Marinai
Q3309327,Romano Mattè
Q3940690,Romano Micelli
Q3940705,Romano Penzo
Q2566793,Romano Perticone
Q3940710,Romano Rinesi
Q3940719,Romano Taccola
Q10549233,Romano Tozzi Borsoi
Q590307,Romano Voltolina
Q16598292,Romeo
Q67981,Romeo Benetti
Q520026,Romeo Menti
Q3940827,Romeo Papini
Q3940832,Romeo Rossi
Q20140373,Romildo Mercatelli
Q913714,Romolo Alzani
Q1424192,Romolo Bizzotto
Q1608258,Romolo Castellazzi
Q1612170,Romolo Celant
Q3940885,Romolo Ferrario
Q3940891,Romolo Lestini
Q3940898,Romolo Marinari
Q3940908,Romolo Remigi
Q20898639,Romolo Sartoris
Q3940909,Romolo Sforza
Q3940912,Romolo Simonetti
Q7366063,Ronny Toma
Q16598557,Rosalindo Salerio
Q1445159,Rosario Biondo
Q27970615,Rosario Bucolo
Q1609004,Rosario Castronovo
Q1873460,Rosario Compagno
Q10505108,Rosario Costantino
Q3941356,Rosario Di Vincenzo
Q16232723,Rosario Licata
Q3941377,Rosario Pergolizzi
Q7000403,Rosario Picone
Q3941379,Rosario Rampanti
Q3941383,Rosario Rivellino
Q3941381,Rosario Sasso
Q3941382,Rosario Sbano
Q16598674,Rosario Spanò
Q3442718,Rosolino Montano
Q3941568,Rosolo Vailati
Q3941613,Rossano Giampaglia
Q977997,Ruben Buriani
Q3942129,Ruben Garlini
Q3446481,Rubens Fadini
Q7000366,Rubens Franzini
Q3942142,Rubens Pasino
Q6396836,Rubén Botta
Q1873560,Rudi Abele Compiani
Q3942359,Rufo Emiliano Verga
Q1407501,Ruggero Bernardi
Q1537674,Ruggero Cannito
Q1607086,Ruggero Casari
Q3942506,Ruggero Di Cuonzo
Q3942523,Ruggero Maineri
Q3942537,Ruggero Radice
Q3942541,Ruggero Salar
Q3942549,Ruggero Zanolla
Q577885,Ruggiero Rizzitelli
Q2176964,Russell Teibert
Q989077,Rutilio Baldoni
Q7396648,Sacha Cori
Q21584736,Sadiq Umar
Q331239,Said Ahmed Said
Q16599586,Salamina
Q3945633,Sallustio Stombelli
Q987844,Salvadore Bacci
Q7406620,Salvatore Accursi
Q870389,Salvatore Alfieri
Q1617101,Salvatore Amirante
Q28745226,Salvatore Andracchio
Q3945942,Salvatore Antonio Nobile
Q986504,Salvatore Armidoro
Q468694,Salvatore Aronica
Q986782,Salvatore Aurelio
Q986922,Salvatore Avallone
Q549326,Salvatore Bagni
Q1408895,Salvatore Bertuccelli
Q1444961,Salvatore Bindi
Q314744,Salvatore Bocchetti
Q1486459,Salvatore Bruno
Q1487634,Salvatore Buoncammino
Q1488005,Salvatore Burrai
Q1533059,Salvatore Calì
Q1537015,Salvatore Campilongo
Q3945999,Salvatore Cascella
Q7406629,Salvatore Caturano
Q3946022,Salvatore D'Alterio
Q7406641,Salvatore D'Elia
Q7403271,Salvatore De Rosa
Q7406644,Salvatore Del Sole
Q3946034,Salvatore Di Gennaro
Q3946037,Salvatore Di Somma
Q3946045,Salvatore Esposito
Q3946051,Salvatore Ferraro
Q3946050,Salvatore Fidomanzo
Q251354,Salvatore Foti
Q1091577,Salvatore Fresi
Q3946061,Salvatore Fusco
Q16234578,Salvatore Gallo
Q3946073,Salvatore Garritano
Q7406657,Salvatore Giardina
Q3946082,Salvatore Giorgetti
Q3946091,Salvatore Giunta
Q3946098,Salvatore Guastella
Q3470390,Salvatore Jacolino
Q970864,Salvatore Lanna
Q7406669,Salvatore Margarita
Q3946126,Salvatore Martire
Q1363147,Salvatore Masiello
Q3946130,Salvatore Mastronunzio
Q3946132,Salvatore Matrecano
Q3946131,Salvatore Mazzarano
Q3946138,Salvatore Miceli
Q7406674,Salvatore Molina
Q3946144,Salvatore Monaco
Q3946148,Salvatore Musmeci
Q7406681,Salvatore Papa
Q3946179,Salvatore Perrucci
Q3946182,Salvatore Pesce
Q2215756,Salvatore Pinna
Q3946192,Salvatore Profumo
Q3946210,Salvatore Russo
Q7406688,Salvatore Sandomenico
Q295307,Salvatore Schillaci
Q299779,Salvatore Sirigu
Q3946229,Salvatore Soviero
Q3946236,Salvatore Sullo
Q3946233,Salvatore Tarantino
Q7406694,Salvatore Temperino
Q3946256,Salvatore Vicari
Q3946254,Salvatore Vullo
Q2521780,Samuel Di Carmine
Q7413021,Samuele Beretta
Q10529418,Samuele Bettoni
Q966590,Samuele Dalla Bona
Q500782,Samuele Longo
Q7413024,Samuele Modica
Q457319,Samuele Olivi
Q16232356,Samuele Pizza
Q7413025,Samuele Romeo
Q933236,Sandro Cois
Q1110129,Sandro Collino
Q3948207,Sandro Crispino
Q3948205,Sandro Crivelli
Q3948208,Sandro Danelutti
Q3948242,Sandro Joan
Q3948246,Sandro Loi
Q2221254,Sandro Ludolini
Q20718818,Sandro Macerata
Q314856,Sandro Mazzola
Q3948254,Sandro Medolago
Q510397,Sandro Puppo
Q163134,Sandro Salvadore
Q3472048,Sandro Salvioni
Q3948306,Sandro Tiberi
Q3948307,Sandro Tiburzi
Q34933556,Sandro Toscano
Q3948311,Sandro Tovalieri
Q3948316,Sandro Vanello
Q3948318,Sandro Vignini
Q3472052,Sandro Zambelli
Q16600295,Santagostino
Q981138,Sante Ancherani
Q1319407,Sante Begalli
Q3949304,Sante Crepaldi
Q3949314,Sante Sanguineti
Q1615130,Santino Ciceri
Q3949444,Santino Maestri
Q3949446,Santino Mondello
Q1045087,Santo Barbato
Q3949496,Santo Perrotta
Q16600615,Sarti
Q3950772,Satiro Lusetti
Q326008,Saul Malatrasi
Q3950898,Saul Santarelli
Q6999677,Saulle Franzini
Q1609079,Sauro Catellani
Q3950918,Sauro Fattori
Q3950921,Sauro Fracassa
Q3950922,Sauro Frutti
Q3950924,Sauro Massi
Q3950925,Sauro Petrini
Q3950926,Sauro Taiti
Q1405778,Sauro Tomà
Q3951045,Saverio Leotta
Q67977,Savino Bellini
Q3951104,Savino Mosca
Q3951106,Savino Zaba
Q3953577,Sean Sogliano
Q213111,Sebastian Giovinco
Q909390,Sebastiano Alicata
Q1489224,Sebastiano Buzzin
Q7442580,Sebastiano Girelli
Q19851177,Sebastiano Luperto
Q978010,Sebastiano Nela
Q3953783,Sebastiano Pinna
Q522040,Sebastiano Rossi
Q1333991,Sebastiano Siviglia
Q3953800,Sebastiano Vaschetto
Q3953801,Sebastiano Vecchiola
Q3273969,Sebastián Cristóforo
Q3477204,Secondo Donino
Q16601245,Secondo Finotto
Q3954020,Secondo Lanfranco
Q3954028,Secondo Ricci
Q3954031,Secondo Roggero
Q3954030,Secondo Rossi
Q3954034,Secondo Scarrone
Q16601256,Secondo Talamazzini
