id,cognome,nome,Altezza,DataNascita,NazioneNascita,LuogoNascita,NazionalitaSportiva,UltimaSquadra,ultimastagione,urlFoto
CAL-LOR-81,Calonico,Lorenzo,201,1981-09-28,ITA,Sulmona,ITA,Geosat Geovertical Lagonegro,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAL-LOR-81
CAL-LOR-93,Caldelli,Lorenzo,180,1993-12-09,ITA,Grosseto,ITA,Emma Villas Siena,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAL-LOR-93
CAL-LUC-89,Calderan,Luca,190,1989-12-31,ITA,Pordenone,ITA,Tinet Gori Wines Prata di Pordenone,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAL-LUC-89
CAL-SIM-95,Calarco,Simone,198,1995-03-06,ITA,Ravenna,ITA,Videx Grottazzolina,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAL-SIM-95
CAL-TOM-93,Calligaro,Tomasz,190,1993-03-29,POL,Poznan,ITA,Vero Volley Monza,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAL-TOM-93
CAM-FRA-00,Campana,Francesco,185,2000-12-18,ITA,Corigliano Calabro,ITA,Materdominivolley.It Castellana Grotte,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAM-FRA-00
CAN-AND-98,Canella,Andrea,200,1998-01-19,ITA,Abano Terme,ITA,Gas Sales Piacenza,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAN-AND-98
CAN-BRU-90,Canuto,Bruno,195,1990-05-02,BRA,Tabuleiro do Norte,BRA,Bcc Castellana Grotte,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAN-BRU-90
CAN-DAV-89,Candellaro,Davide,200,1989-06-07,ITA,Padova,ITA,Itas Trentino,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAN-DAV-89
CAN-DIE-99,Cantagalli,Diego,200,1999-02-13,ITA,Palermo,ITA,Cucine Lube Civitanova,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAN-DIE-99
CAN-EDO-97,Caneschi,Edoardo,205,1997-01-26,ITA,Arezzo,ITA,Globo Banca Popolare del Frusinate Sora,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAN-EDO-97
CAN-GIO-94,Candeago,Giovanni,191,1994-08-22,ITA,Belluno,ITA,Mosca Bruno Bolzano,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAN-GIO-94
CAN-MAR-81,Canzanella,Mario,194,1981-08-20,ITA,Napoli,ITA,Crazy Diamond Segrate,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAN-MAR-81
CAN-MAU-87,Cannistrà,Maurizio,200,1987-07-24,ITA,Vibo Valentia,ITA,Emma Villas Siena,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAN-MAU-87
CAN-NIC-93,Candeli,Nicola,200,1993-07-14,ITA,Desenzano del Garda,ITA,Centrale Del Latte Sferc Brescia,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAN-NIC-93
CAP-ALB-68,Caprotti,Alberto,186,1968-03-20,ITA,Monza,ITA,Crazy Diamond Segrate,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAP-ALB-68
CAP-ALE-80,Cappelletto,Alessandro,NULL,1980-03-29,ITA,NULL,ITA,Vero Volley Monza,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAP-ALE-80
CAP-ALE-97,Caputo,Alessandro,180,1997-09-23,ITA,Avellino,ITA,Sidigas Atripalda,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAP-ALE-97
CAP-ANT-93,Caputo,Antonio,175,1993-07-29,ITA,Terlizzi,ITA,Pallavolo Molfetta,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAP-ANT-93
CAP-EMA-87,Caporaletti,Emanuele,192,1987-02-25,ITA,Recanati,ITA,Pallavolo Loreto,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAP-EMA-87
CAP-LOR-01,Caproni,Lorenzo,197,2001-12-21,ITA,Livorno,ITA,Kemas Lamipel Santa Croce,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAP-LOR-01
CAP-MIC-85,Capra,Michele,198,1985-04-10,ITA,Borgo Valsugana,ITA,Elettrosud Brolo,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAP-MIC-85
CAP-NIC-96,Cappelletti,Niccolò,197,1996-10-25,ITA,Perugia,ITA,Maury'S Italiana Assicurazioni Tuscania,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAP-NIC-96
CAP-PAO-99,Cappio,Paolo,186,1999-10-23,ITA,Pescara,ITA,Tonno Callipo Calabria Vibo Valentia,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAP-PAO-99
CAR-ANT-94,Cargioli,Antonio,195,1994-11-05,ITA,Milano,ITA,Olimpia Bergamo,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAR-ANT-94
CAR-AUR-89,Cardoso De Figueiredo,Aurelio,205,1989-01-17,BRA,Sao Paulo,BRA,Edilesse Conad Reggio Emilia,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAR-AUR-89
CAR-BER-82,Carletti,Bertrand,206,1982-04-19,FRA,Toulon,FRA,Casa Modena,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAR-BER-82
CAR-EDE-83,Carbonera,Eder,205,1983-10-19,BRA,Farroupilha,BRA,Diatec Trentino,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAR-EDE-83
CAR-LUD-92,Carminati,Ludovico,200,1992-09-21,ITA,Seriate,ITA,Caloni Agnelli Bergamo,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAR-LUD-92
CAR-MAI-76,Cardona,Maikel Cristobal,202,1976-11-16,CUB,L'Avana,ITA,Cicchetti Isernia,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAR-MAI-76
CAS-ALB-84,Casadei,Alberto,200,1984-09-15,ITA,Forlì,ITA,Cucine Lube Civitanova,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAS-ALB-84
CAS-CAR-87,Castellani,Carlo,200,1987-05-23,ITA,Firenze,ITA,Vero Volley Monza,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAS-CAR-87
CAS-CES-83,Casulli,Cesare,184,1983-01-04,ITA,Putignano,ITA,Gioiella Micromilk Gioia del Colle,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAS-CES-83
CAS-CRI-75,Casoli,Cristian,192,1975-01-27,ITA,Varese,ITA,Menghi Shoes Macerata,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAS-CRI-75
CAS-DAN-93,Casciaro,Daniele,174,1993-01-30,ITA,Corigliano Calabro,ITA,Caffè Aiello Corigliano,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAS-DAN-93
CAS-JUL-82,Castellani,Julian,191,1982-01-16,ARG,NULL,ITA,Conad Reggio Emilia,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAS-JUL-82
CAS-MAT-91,Casarin,Matteo,192,1991-06-20,ITA,Camposampiero,ITA,Globo Banca Popolare Del Frusinate Sora,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAS-MAT-91
CAS-MAU-71,Castellano,Maurizio,193,1971-02-17,ITA,Vico Equense,ITA,Materdominivolley.it Castellana Grotte,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAS-MAU-71
CAS-NIC-94,Casaro,Nicolò,197,1994-10-25,ITA,Abano Terme,ITA,Sieco Service Ortona,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAS-NIC-94
CAT-CLA-97,Cattaneo,Claudio,190,1997-11-13,ITA,Pietra Ligure,ITA,Vbc Mondovì,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAT-CLA-97
CAT-DAM-01,Catania,Damiano,176,2001-03-28,ITA,Catania,ITA,BCC Leverano,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAT-DAM-01
CAT-LUC-91,Catellani,Luca,184,1991-02-26,ITA,Correggio,ITA,Conad Reggio Emilia,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAT-LUC-91
CAT-MAT-99,Catellani,Mattia,188,1999-05-24,ITA,Reggio nell'Emilia,ITA,Centrale Del Latte Sferc Brescia,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAT-MAT-99
CAT-STE-92,Catena,Stefano,205,1992-03-22,ITA,Civitavecchia,ITA,Gioiella Gioia del Colle,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAT-STE-92
CAU-AND-79,Cauteruccio,Andrea,180,1979-04-25,ITA,Milano,ITA,Vero Volley Monza,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAU-AND-79
CAV-DOM-87,Cavaccini,Domenico,178,1987-03-13,ITA,Salerno,ITA,BCC Castellana Grotte,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAV-DOM-87
CAV-MAX-88,Cavanna,Maximiliano,188,1988-07-02,ARG,Buenos Aires,ARG,CMC Romagna,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAV-MAX-88
CAV-ORE-96,Cavuto,Oreste,199,1996-12-05,ITA,Lanciano,ITA,Itas Trentino,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAV-ORE-96
CAZ-ROB-79,Cazzaniga,Roberto,200,1979-10-28,ITA,Milano,ITA,Materdominivolley.It Castellana Grotte,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CAZ-ROB-79
CEB-KLE-92,Cebulj,Klemen,202,1992-02-21,SLO,Slovenj Gradec,SLO,Revivre Milano,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CEB-KLE-92
CEC-EDG-98,Ceccoli,Edgardo,183,1998-07-30,ITA,Pescara,ITA,Sieco Service Ortona,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CEC-EDG-98
CEC-GIO-99,Ceccato,Giovanni,193,1999-07-12,ITA,Bassano del Grappa,ITA,Gas Sales Piacenza,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CEC-GIO-99
CEC-MAR-94,Cecutti,Marco,198,1994-03-16,ITA,Udine,ITA,Tinet Gori Wines Prata di Pordenone,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CEC-MAR-94
CEC-NIC-88,Cecato,Nicola,185,1988-02-11,ITA,Jesi,ITA,Videx Grottazzolina,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CEC-NIC-88
CEL-ALB-95,Celestini,Alberto,190,1995-06-26,ITA,Città di Castello,ITA,Gherardi SVI Città di Castello,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CEL-ALB-95
CEL-GUN-85,Celitans,Gundars,202,1985-06-14,LAT,Daugavpils,LAT,Casa Modena,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CEL-GUN-85
CEN-FED-92,Centomo,Federico,182,1992-11-11,ITA,Verona,ITA,Calzedonia Verona,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CEN-FED-92
CEN-HIR-90,Centelles Rosales,Hiroshi,196,1990-08-14,CUB,L'Avana,CUB,Videx Grottazzolina,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CEN-HIR-90
CER-AND-85,Cerbo,Andrea,184,1985-05-21,ITA,Milano,ITA,Revivre Milano,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CER-AND-85
CER-MAT-78,Cernic,Matej,194,1978-09-13,ITA,Gorizia,ITA,Pag Taviano,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=CER-MAT-78
